CARGO_THEFT_RECORD_TYPE,ORI,AGENCY_NAME,INCIDENT_NUMBER,INCIDENT_DATE,DATA_SOURCE,REPORT_DATE_INDICATOR,INCIDENT_HOUR,CLEARED_EXCEPTIONALLY_INDICATOR,UCR_OFFENSE_CODE_1,LOCATION_CODE_1,UCR_OFFENSE_CODE_2,LOCATION_CODE_2,UCR_OFFENSE_CODE_3,LOCATION_CODE_3,UCR_OFFENSE_CODE_4,LOCATION_CODE_4,UCR_OFFENSE_CODE_5,LOCATION_CODE_5,UCR_OFFENSE_CODE_6,LOCATION_CODE_6,UCR_OFFENSE_CODE_7,LOCATION_CODE_7,UCR_OFFENSE_CODE_8,LOCATION_CODE_8,UCR_OFFENSE_CODE_9,LOCATION_CODE_9,UCR_OFFENSE_CODE_10,LOCATION_CODE_10,WEAPON_TYPE_1,WEAPON_AUTOMATIC_INDICATOR_1,VICTIM_TYPE_1,STOLEN_PROPERTY_DESCRIPTION_1
IR,ID0380300,PAYETTE,CT01AC3L728N,20221109,N,,15.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,ID0380300,PAYETTE,CT01AFQC728N,20221108,N,,14.0,,23F,19.0,,,,,,,,,,,,,,,,,,,,,,
IR,ID0410000,TETON,CT01ECEU728N,20220323,N,R,23.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,ID0410000,TETON,CT0A1FTU728N,20220812,N,,20.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,ID0410000,TETON,CT0I0CEU728N,20220907,N,,18.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,ID0410000,TETON,CT0IRCQU728N,20220821,N,R,23.0,,23H,6.0,,,,,,,,,,,,,,,,,,,,,,
IR,ID0410000,TETON,CT0QAMSU728N,20220502,N,,9.0,,23F,25.0,280,25.0,,,,,,,,,,,,,,,,,,,,
IR,ID0420200,TWIN FALLS,CT0B0VSM728N,20221203,N,,16.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,ID0420200,TWIN FALLS,CT0BAO59728N,20220511,N,,16.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,ID0420200,TWIN FALLS,CT0BSMBH728N,20221122,N,,5.0,,23H,5.0,290,5.0,,,,,,,,,,,,,,,,,,,,
IR,ID0420200,TWIN FALLS,CT0BSMBM728N,20221122,N,,10.0,,23H,5.0,290,5.0,,,,,,,,,,,,,,,,,,,,
IR,IL0040000,BOONE,2W2JQU737G W,20221011,N,,3.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0040000,BOONE,2W2JQU73Z4B8,20220920,N,,2.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0040000,BOONE,2W2JQU73Z4KI,20220920,N,,2.0,,23F,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0040100,BELVIDERE,2W2JPU73Z488,20220901,N,,15.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0160100,ALSIP,CT0B0E3U728N,20220225,N,,11.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0160100,ALSIP,CT0 RYBU728N,20220911,N,R,15.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0161800,CALUMET PARK,CTCBRBE9T28N,20220914,N,,18.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162000,CHICAGO RIDGE,2W2JPUPU7D1A,20220611,N,,14.0,,23H,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162000,CHICAGO RIDGE,2W2JPURNZD1A,20220419,N,,9.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,NJ--PP741AEM,20220720,N,,5.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,NJ-U83641AEM,20220301,N,,20.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,OZ-60DIIQ-F3,20220705,N,,2.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,OZ-GTOVIQ-F3,20220623,N,,20.0,,23H,14.0,35A,14.0,40A,14.0,40C,14.0,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,PU-0X0HWVSCT,20220319,N,,15.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,PU-1WNHWVSCT,20220416,N,,16.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,U7-8 0YHSCTD,20220804,N,,13.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,U7-A UQHSCTD,20220623,N,,20.0,,23H,13.0,240,13.0,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,U7-WNNPHSCTD,20220126,N,,0.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,U7-WPWJHSCTD,20220222,N,,9.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0162500,DES PLAINES,ZL-0NISB-F39,20220721,N,,2.0,,23H,5.0,35A,5.0,,,,,,,,,,,,,,,,,,,,
IR,IL0163000,ELK GROVE VILLAGE,86PTD6RO5MVS,20220811,N,,3.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0163700,FRANKLIN PARK,2W2JPU72JGTW,20220304,N,,15.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0163700,FRANKLIN PARK,2W2JPU72JYBR,20220306,N,,0.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0163800,GLENCOE,2W2JPU7392TW,20221126,N,R,15.0,,23F,20.0,26F,25.0,,,,,,,,,,,,,,,,,,,,
IR,IL0163900,GLENVIEW,2W2JPU7N7N04,20221230,N,R,10.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0163900,GLENVIEW,2W2JPU7N7N0X,20221230,N,R,10.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0163900,GLENVIEW,2W2JPU7N7NX4,20221230,N,R,11.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0163900,GLENVIEW,2W2JPU7NS48I,20221216,N,R,9.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0163900,GLENVIEW,2W2JPU7PU60O,20220815,N,R,8.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,28-HPK727D1A,20220802,N,R,12.0,,23H,48.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,28-HPKK26D1A,20221007,N,R,15.0,,23H,48.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,28-HPKX26D1A,20220907,N,R,13.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,39-MQ52C7X I,20220908,N,R,10.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,39-MQ5KCFX I,20220929,N,R,10.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,39-MQ-MCFX I,20220207,N,R,13.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,I-ZLVLAT0W5,20221028,N,R,10.0,,23H,9.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,I-ZLVZAN0W5,20220902,N,R,13.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,L6-4KY4VQ39G,20220906,N,R,6.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,NJ-U7364JAEM,20220718,N,R,11.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,OZ-NJ 1IK-F3,20221004,N,R,12.0,,23H,48.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,OZ-NJW1IE-F3,20220701,N,R,12.0,,23H,21.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,PU-0WN4W2SCT,20221017,N,R,23.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164700,HILLSIDE,ZL-J4IBBOF39,20221017,N,R,14.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0164900,HODGKINS,CT0BIEPU728N,20220112,N,,17.0,,23F,18.0,240,18.0,,,,,,,,,,,,,,,,,,,,
IR,IL0164900,HODGKINS,CT0DEOPU728N,20221013,N,,2.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0165900,LANSING,2W2JPU73868D,20220324,N,R,1.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0165900,LANSING,2W2JPU7PL2XW,20220909,N,R,6.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0165900,LANSING,2W2JPU7ZZN X,20220728,N,R,14.0,,23H,21.0,26A,21.0,,,,,,,,,,,,,,,,,,,,
IR,IL0166800,MELROSE PARK,2W2JPU7272 N,20220531,N,R,13.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0166800,MELROSE PARK,2W2JPU73L704,20220627,N,,15.0,,23H,6.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0166C00,UNIV OF IL: CHICAGO,ZL-J4YAB-F39,20220610,N,R,14.0,,23H,52.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0167200,MOUNT PROSPECT,0KPX 2OZRVSS,20220117,N,,18.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0167300,NILES,2W2JPU7PL7KW,20220812,N,R,22.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0167A00,SOUTH HOLLAND,3I2NUDCAB0W5,20220705,N,,3.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168000,OAK LAWN,CT0G0VEU728N,20221217,N,,12.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0ARCMU728N,20221228,N,,8.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0ARVTU728N,20221228,N,,14.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0D-YTU728N,20221030,N,,10.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0 EARU728N,20220703,N,,19.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0GAMTU728N,20221010,N,,21.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0GAWEU728N,20221008,N,,10.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0GEASU728N,20221103,N,,19.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0GIOSU728N,20221011,N,,19.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0GRESU728N,20220928,N,,23.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0GREZU728N,20220929,N,,11.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0GSOZU728N,20221020,N,,11.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0GYASU728N,20221108,N,,12.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0QKFQU728N,20220715,N,R,10.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0QRAMU728N,20220712,N,,10.0,,23H,53.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0QRB3U728N,20220713,N,R,9.0,,23F,18.0,290,18.0,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0QRWQU728N,20220711,N,,8.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0QSARU728N,20220731,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0V0CRU728N,20220915,N,,15.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0V0VRU728N,20220914,N,,1.0,,23F,13.0,240,13.0,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0V1C5U728N,20220919,N,,7.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0V1CEU728N,20220919,N,,7.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0V1EZU728N,20220917,N,,19.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168100,OAK PARK,CT0VEMRU728N,20220924,N,,5.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT01EYZU728N,20220925,N,,15.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT01-FSU728N,20220822,N,,5.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT01YARU728N,20221013,N,,21.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT01YYBU728N,20221010,N,,12.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT041YRU728N,20220614,N,,21.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT04IMRU728N,20220515,N,,11.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT04IYMU728N,20220511,N,,8.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT04RCRU728N,20220415,N,,21.0,,23F,20.0,13A,20.0,,,,,,,,,,,,,,,,,40.0,,,
IR,IL0168C00,BURBANK,CT0 -AEU728N,20221126,N,,15.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0B1FSU728N,20220315,N,,7.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0B1V5U728N,20220304,N,,19.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0B-B5U728N,20220222,N,,4.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0BEYMU728N,20220321,N,,16.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0BEYSU728N,20220322,N,,10.0,,23H,14.0,240,18.0,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0BIFRU728N,20220206,N,,11.0,,23H,25.0,240,13.0,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0BKYSU728N,20220114,N,,5.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0B-VEU728N,20220213,N,,23.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0BYW3U728N,20220405,N,,22.0,,23H,8.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0 IABU728N,20221117,N,,12.0,,23H,6.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0168C00,BURBANK,CT0 KBTU728N,20221028,N,,15.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0169800,ROLLING MEADOWS,E5P I8ZLSLAE,20221009,N,R,10.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0169A00,STICKNEY,2W2JPU739NTX,20220826,N,R,3.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0169A00,STICKNEY,2W2JPU73S608,20221201,N,,10.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL016AB9E,LOYOLA UNIVERSITY OF CHI,CT-B0O5U728N,20220801,N,R,13.0,,23H,52.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL016AB9E,LOYOLA UNIVERSITY OF CHI,CT-B0OZU728N,20220728,N,,15.0,,23H,52.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL016AB9E,LOYOLA UNIVERSITY OF CHI,CT-B-BMU728N,20220517,N,R,20.0,,23H,52.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL016AB9E,LOYOLA UNIVERSITY OF CHI,CT-BEBZU728N,20220928,N,,19.0,,23H,52.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL016AB9E,LOYOLA UNIVERSITY OF CHI,CT-BSWQU728N,20220707,N,R,0.0,,23H,52.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0191100,NORTHERN ILLINOIS UNIV,282J IOZBOXF,20220513,N,,14.0,,23H,11.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0221400,NAPERVILLE,3A20QVSUP3 I,20221120,N,,20.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0320400,MORRIS,2W2JPUH2I71A,20220805,N,,13.0,,23H,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0370700,GENESEO,2W2JGU7OJXBA,20220823,N,,6.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0450200,BATAVIA,2W2JPU7382B8,20220927,N,R,7.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0451300,SOUTH ELGIN,CT04RCBV728N,20220830,N,,13.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0490500,GRAYSLAKE,2W2JPU7376 R,20220811,N,R,16.0,,23H,48.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0490500,GRAYSLAKE,2W2JPU7Z7G04,20221211,N,R,15.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0490600,GURNEE,CT0B0BTHV28N,20221013,N,,15.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0490600,GURNEE,CT0BSET9F28N,20220804,N,,4.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0491200,LAKE ZURICH,2W2JPUO3UCJW,20220823,N,R,8.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0491200,LAKE ZURICH,2W2JPUOZZCJO,20220908,N,R,12.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0492900,LINCOLNSHIRE,2W2JPU73JN0I,20221013,N,R,12.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0561400,JOHNSBURG,2W2JGU7ZL26A,20220818,N,,19.0,,23F,12.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0570100,BLOOMINGTON,NH2K7NIGKAEM,20220505,N,,0.0,,23F,8.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0600500,EDWARDSVILLE,2W2JPU736GBD,20220519,N,R,5.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0600900,HIGHLAND,2W2JPU7286XI,20220112,N,R,17.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0601600,WOOD RIVER,2W2JPUOP871A,20220209,N,R,17.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0680200,LITCHFIELD,39LBF75L6X I,20220328,N,,13.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,2W2JPU7VLX1A,20220125,N,,0.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,2W2JPUF2771A,20220207,N,,0.0,,23H,46.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,2W2JPUFOJ21A,20220224,N,,0.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,2W2JPUFZJL1A,20220210,N,,0.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,2W2JPUH UY1A,20220407,N,,0.0,,23H,6.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,2W2JPUHZI71A,20220405,N,,0.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,2W2JPUO36G1A,20220307,N,,0.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,2W2JPUX2U21A,20220430,N,,0.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,2W2JPUXVZL1A,20220518,N,,0.0,,23H,6.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,CZ2JGU8N6X1A,20220728,N,,21.0,,23F,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,CZ2JGURU921A,20221205,N,,14.0,,23H,2.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810000,ROCK ISLAND,CZ2JGUXL6L1A,20220529,N,,16.0,,23F,20.0,23G,20.0,,,,,,,,,,,,,,,,,,,,
IR,IL0810400,EAST MOLINE,EQ2JGUH3ZC1A,20220731,N,,17.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810600,MOLINE,2W2JPUHZ9X1A,20220321,N,,0.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810600,MOLINE,2W2JPUXUIL1A,20220501,N,,0.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810600,MOLINE,BP20DVFPZG I,20221211,N,,4.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0810900,SILVIS,SY2JGUHNJ71A,20220714,N,,12.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0820800,FREEBURG,OZ-NJWKIP-F3,20220813,N,,10.0,,23H,12.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0822400,FAIRVIEW HEIGHTS,39-MWM2C6X I,20221004,N,,16.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0840000,SANGAMON,2W2JPU7Z9CBW,20220727,N,R,7.0,,23H,7.0,240,7.0,280,20.0,,,,,,,,,,,,,,,,,,
IR,IL0849700,ILLINOIS STATE POLICE,NZ1B8P6NJR 4,20220822,N,,4.0,,23H,11.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0849700,ILLINOIS STATE POLICE,O 166 IOZLOV,20221021,N,,9.0,Y,23H,46.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0849700,ILLINOIS STATE POLICE,O 166 KOPK7Z,20221013,N,,12.0,,23H,12.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0849700,ILLINOIS STATE POLICE,OP0NJ4KORKRX,20221023,N,,23.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0849700,ILLINOIS STATE POLICE,P-00W5HP2FPL,20221023,N,,23.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0900000,TAZEWELL,CT04RCZU728N,20220531,N,,2.0,,23F,18.0,240,18.0,290,18.0,,,,,,,,,,,,,,,,,,
IR,IL0900300,EAST PEORIA,CT011F5U728N,20220918,N,,19.0,,23F,53.0,290,53.0,,,,,,,,,,,,,,,,,,,,
IR,IL0900900,PEKIN,CT010OSU728N,20220720,N,,14.0,,23H,19.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0900900,PEKIN,CT0Q-EQU728N,20221109,N,,16.0,,23H,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990000,WILL,OZ-NJ4 I6TF3,20220909,N,,0.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990000,WILL,OZ-NJ4 IZMF3,20220917,N,,10.0,,23H,48.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990000,WILL,PU-0W5NWU8CT,20220903,N,,19.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990000,WILL,PU-0W5WWOZCT,20221111,N,,3.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,39-MQ-9CUF I,20220926,N,R,7.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,I-ZL61AE9W5,20220820,N,,0.0,,23H,13.0,290,13.0,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,I-ZL6-ANJW5,20221202,N,R,8.0,,23F,1.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,L6-4KOBVRZ9G,20220525,N,R,12.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,NJ-U72S488EM,20221212,N,R,6.0,,23F,1.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,OZ-NJ41I4BF3,20221220,N,,4.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,OZ-NJ41IRTF3,20221222,N,,2.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,PU-0W5IW5PCT,20221129,N,,2.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,PU-0W5IW67CT,20221129,N,,2.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,PU-0W5ZWKOCT,20220812,N,,7.0,,23F,1.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,U7-W5HLHX3TD,20220917,N,,1.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,VS-IYBIWZQ72,20220701,N,,9.0,,23H,1.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990200,BOLINGBROOK,ZL-J4KLBMR39,20221003,N,R,10.0,,23F,1.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990400,CREST HILL,OZ-NJ45IZTF3,20221205,N,,0.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990700,JOLIET,29-HPU72J71A,20221226,N,,0.0,,23F,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990700,JOLIET,39-MQ-9CPD I,20220421,N,,6.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990700,JOLIET,I-ZL7ZAXRW5,20221002,N,,20.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990700,JOLIET,L6-4KH4VDZ9G,20221010,N,,7.0,,23F,18.0,13B,18.0,,,,,,,,,,,,,,,,,90.0,,,
IR,IL0990700,JOLIET,L6-4KHPVO-9G,20220829,N,,0.0,,23H,1.0,,,,,,,,,,,,,,,,,,,,,,
IR,IL0990700,JOLIET,OZ-NJ45I6XF3,20220211,N,,10.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
